created_at,original_tweet,tweet
Fri Feb 04 01:43:28 +0000 2022,"Bapak Ibu Kepala Sekolah yang terhormat, Kurikulum bisa berganti. Orang Dinas bisa berganti. Mentri sekalipun bisa berganti. namun buah hati seseorang tak bisa tergantikan.  Kami mohon Stop PTM, dan mulai PJJ Bapak dan Ibu terkasijaga anak anak kita. 🙏🙏🙏 https://t.co/uaMMdfBBSk",kepala sekolah terhormat kurikulum berganti dinas berganti mentri berganti buah hati tergantikan mohon stop ptm pjj terkasih jaga anak anak
Fri Feb 04 01:43:23 +0000 2022,"@ismailfahmi Bahasa yg tdk diperbolehkan adl menghentikan ptm terbatas.Jadi in case ada yg penting utk ptm ,dengan catatan skala terbatas , masih bisa dilakukan . Misal kelas lab di kampus , yg kadang ga bisa offline , atau ptm 25% misal menjelang sbmptn atau ujian yg perlu pm offline.",bahasa tidak diperbolehkan menghentikan ptm terbatas jadi case ada penting ptm catatan skala terbatas dilakukan misal kelas lab kampus kadang ga offline ptm misal menjelang sbmptn ujian perlu pm offline
Fri Feb 04 01:42:53 +0000 2022,@bigwinberkali2 @emakpngnbigwin Semoga hasilnya negatif ya Bu. Dan selalu diberi kesehatan sekeluarga.. anak ikut PTM skrng kaya ngirim mereka ke medan perang jadinya.,semoga hasilnya negatif bu kesehatan sekeluarga anak ikut ptm sekarang kaya ngirim medan perang
Fri Feb 04 01:42:37 +0000 2022,@fantashee Mauu ptm juga,mau ptm
Fri Feb 04 01:42:03 +0000 2022,@BBAHlYYlH Pengen ptm t______t,pengen ptm
Fri Feb 04 01:42:01 +0000 2022,"@elisedya1 @StopPlandemit @TKantau @Moonboy020290 biar geger emang, kalau PTM yg ditiadakan kan lagsung jadi headline di media 🤣",biar geger emang kalau ptm ditiadakan langsung jadi headline media
Fri Feb 04 01:41:39 +0000 2022,"@yesogyu hiks disini baru aja pjj, mengsedih padahal uda asik ptm T ___ T",hiks baru aja pjj sedih sudah asik ptm
Fri Feb 04 01:41:34 +0000 2022,"ptm day 24, pusing kepala https://t.co/j757WBZ1Fh",ptm day pusing kepala
Fri Feb 04 01:41:29 +0000 2022,demi apaa anjg ptm lagi,demi anjing ptm lagi
Thu Feb 03 06:49:32 +0000 2022,"@HALCGSWA @schfess huhu syukurlah, sklhku jg gada yg + tapi 1 kabupaten pada daring lagi, pdhl pengen PTM sampe ujian kalo bisa:(",huhu syukurlah sekolah gaada kabupaten daring lagi pengen ptm sampai ujian kalau
Fri Feb 04 01:41:16 +0000 2022,@jev_anna daring huhu hbs ptm di skolah byk yg positif,daring huhu habis ptm sekolah banyak positif
Thu Feb 03 06:30:27 +0000 2022,"@subschfess pjj aja pls soalnya jg nanggung ke sekolah bentar lg lulus, gabisa haha hihi jg tiap hari kerjaannya uji nyali, kalo bersosialisasi kan bisa lewat mana aja gaperlu tatap muka langsung,, ptm tuh udh uji nyali, cape, stress, kena kopit pula",pjj aja pls soalnya nanggung sekolah bentar lagi lulus gabisa haha hihi tiap kerjaannya uji nyali kalau bersosialisasi lewat aja gaperlu tatap muka langsung ptm sudah uji nyali cape stress kena kopit pula
Fri Feb 04 01:40:44 +0000 2022,@schfess Tapi ptm itu membantu bgt ga sih utk lebih paham materi? Ptm efektif kok selama sesama warga sekolah itu saling mengingatkan dan saling menjaga prokes.. jangan seenaknya sendiri kalau memang ga mau keadaan jd memburuk lagi..,ptm bange paham materi ptm efektif warga sekolah menjaga prokes jangan seenaknya sendiri kalau memang keadaan jadi memburuk lagi
Fri Feb 04 01:40:18 +0000 2022,"@giftsswing Emangnya PJJ gak belajar juga? Kalo aku sih, lebih baik PJJ dulu ya setidaknya sampe cvid turun lagi. Kalo PTM full nanti takutnya makin banyak yg kena cvid, makin lama pula bumi bisa bener² normal tanpa virus ini",emangnya pjj gak belajar kalau aku lebih bauk pjj dulu sampai covid turun lagi kalau ptm full takutnya banyak kena covid bumi bener normal virus
Fri Feb 04 01:40:14 +0000 2022,Pls ini bisa daring lagi gasi? Jujur gua rada capek kalo ptm demi allah,pls daring lagi jujur gua rada capek kalau ptm demi allah
Fri Feb 04 01:40:06 +0000 2022,"@convomfs ptm, pjj kalo ulangan aja wokwok",ptm pjj kalau ulangan aja wkwk
Fri Feb 04 01:39:48 +0000 2022,"Baca postingan warganet yg sudah muak dengan pembatasan pembatasan, muak dgn test PCR dll dan muak dgn corona, udah nganggap bodo amat sama covid. Tp giliran Pusat ga setuju usulan Gub DKI soal peniadaan PTM malah ngoceh ngoceh salahin Luhut, salahin rezim. 🤣",baca postingan warganet sudah muak pembatasan pembatasan muak test pcr muak corona sudah nganggap bodo amat sama covid giliran pusat setuju usulan gub dki soal peniadaan ptm malah ngoceh ngoceh salahin luhut salahin rezim
Fri Feb 04 01:39:42 +0000 2022,"banyak yang pjj yaw, ak ptm sksksk mana sesi siang lagi anjrt",banyak pjj yaa aku ptm wkwk sesi lagi anjir
Fri Feb 04 01:39:21 +0000 2022,"@schfess solo, ptm 50%, kemaren udh ada yang positif covid tp masi lanjut ptmnya gatau ampe kapan si. gaada hilal bakal pjj juga",solo ptm kemarin sudah ada positif covid lanjut ptmnya gatau sampai hilal bakal pjj
Thu Feb 03 06:36:21 +0000 2022,"Harusnya skrng ptm aja  Ehh malah daring",sekarang ptm aja ehh malah daring
Fri Feb 04 01:39:10 +0000 2022,jangan berhentiin ptm bs 😢😢,jangan berhentiin ptm
Thu Feb 03 06:40:49 +0000 2022,"@schfess ptm sesi 2 (sesi gua) diliburin krn ada rapat, gua baru bangun, otw tempat les krn mau numpang belajar di sana, sekalian jam 4 ada jadwal sampe jam 7 sih. https://t.co/OdLQoy5fQB",ptm sesi sesi gua diliburin karena ada rapat gua bangun way tempat les karena mau numpang belajar sana sekalian jam ada jadwal sampai jam
Fri Feb 04 01:38:52 +0000 2022,Kalo kek gini mending besok ptm,kalau kayak mending besok ptm
Fri Feb 04 01:38:43 +0000 2022,"@convomfs ptm, pjj tugas terus gapernah dijelasin",ptm pjj tugas gapernah dijelasin
Fri Feb 04 01:38:30 +0000 2022,"plis ptm jangan di hold dongg. ya kalopun di hold ya gimana ya. namanya juga situasi. emang bener kayaknya. ""jangan terlalu nyaman sama suasana maupun seseorang."" bangsat.",plis ptm jangan hold kalau hold  ya ya namanya situasi emang bener kayaknya jangan terlalu nyaman suasana bangsat
Thu Feb 03 06:42:10 +0000 2022,"@zevyrst @schfess iyaa, alhamdulillah sekolahku belum ada yang + semoga aja ptm full ini bisa bertahan sampe ujian nanti :(((",iyaa alhamdulillah sekolahku belum ada semoga aja ptm full bertahan sampai ujian nanti
Fri Feb 04 01:38:14 +0000 2022,"@yesogyu baikk jugaaa, btw sekolahmu udah PTM gaaa? atau PJJ lagi?",baikk by the way sekolahmu sudah ptm pjj lagi
Fri Feb 04 01:37:56 +0000 2022,"@schfess KAB Semarang, tapi roman roman nya mungdep pjj lagi anjrit pdhl baru ptm 1 bulan itupun 50% doang",kab semarang roman roman pjj lagi anjir ptm doang
Thu Feb 03 06:43:35 +0000 2022,"@CNNIndonesia Tenang saja anak sekolah masih ptm 100%.tertular covid juga tdk masalah, paling ortu murid yg menangis sedih didepan pintu i.c.u/didepan batu nisan anak yg dicintainya. paling pemerintah hanya bilang ""Ini semua krn prokes tdk dijalankan dgn sungguh sungguh"". Sesederhana itu saja.",tenang saja anak sekolah ptm tertular covid paling tua murid menangis sedih pintu batu nisan anak dicintainya paling pemerintah bilang prokes tidak dijalankan sungguh sungguh sesederhana saja
Fri Feb 04 01:37:40 +0000 2022,"@mogareyreno aslinya udah ptm kak, tapi lingkungan sini banyak yg kena covid jdi pjj lagi. stay safe yaa kakk",aslinya sudah ptm kak lingkungan banyak kena covid jdi pjj lagi stay safe yaa
Fri Feb 04 01:37:35 +0000 2022,@convomfs sebenernya lebih pengen tetep ptm cuma kondisinya ga memungkinkan banget jd aku pilih pjj,sebenernya lebih pengen tetap ptm cuma kondisinya memungkinkan banget jadi aku pilih pjj
Fri Feb 04 01:37:34 +0000 2022,"@GratisTerbaik @aimtal Barusan dilaporin anak saya sepulang saya jemput sekolah, kalo temennya  udah gak masuk pasca vaksin om. Kata gurunya demam gak turun2. Nah loh. Untung anak saya gak saya ikutin vaksin. Alhamdulillah, sangat sehat walaupun PTM 100.  Anakq Sungguh lincah dan sehat. 💪💪",barusan dilaporin anak saya sepulang saya jemput sekolah kalau temennya sudah gak masuk pasca vaksin om kata gurunya demam gak turun untung anak saya saya ikut vaksin alhamdulillah sangat sehat walaupun ptm anak sungguh lincah sehat
Fri Feb 04 01:37:24 +0000 2022,"@subschfess engga sih, soalnya emang pengen ptm terus hehe",engga soalnya emang pengen ptm hehe
Fri Feb 04 01:37:04 +0000 2022,"@schfess buat sebulan kedepan belum ada ketentuan, tapi untuk 2 minggu ini ptm 100% full. aku dom jakbar",buat sebulan belum ada ketentuan ptm full aku dom jakbar
Fri Feb 04 01:37:03 +0000 2022,sing kudune ptm ki mahasiswa. nggilani tenan sarjana ilmune ngawang awang.,uda ptm lagi huf
Fri Feb 04 01:36:46 +0000 2022,uda ga ptm lagi huf,sudah ptm lagi huhf
Fri Feb 04 01:36:27 +0000 2022,"@convomfs masii ptm, tpi bau""nyaa si mau pjj",ptm tpi baunya mau pjj
Thu Feb 03 06:43:47 +0000 2022,PTM diberlakukan 50 persen. Artinya siswa dibagi dua shift dalam pelaksanaan PTM. #publisherstory https://t.co/g8Ne20FMbE,ptm diberlakukan persen artinya siswa dibagi dua shift dalam pelaksanaan ptm
Fri Feb 04 01:36:20 +0000 2022,PTM TP GABUT,ptm gabut
Fri Feb 04 01:36:18 +0000 2022,"@subschfess gaaa, ak maunya ptm trus😔😔",aku maunya ptm
Fri Feb 04 01:36:16 +0000 2022,"barusan di wa adek yg masih SMP.
udah pada happy 2 bulanan ini PTM 100%, ketemu temen sekolah tiap hari meskipun durasi sekolah cuma 2 jam an.
ehh sekarang harus daring lagi 🥲
di sekolah mana gitu ada yg positif 39 murid. https://t.co/2owjFeO0fO",barusan adek smp udah happy ptm ketemu temen sekolah meskipun durasi sekolah jam eh harus lagi sekolah ada positif murid
Fri Feb 04 01:35:58 +0000 2022,"ok gapapa ptm 50 50 asal ptm, encok gue daring",ok ptm asal ptm encok gue daring
Fri Feb 04 01:35:57 +0000 2022,"@useraksel aku ptm 50%, di bagi sesi dan aku ga se sesi sama temen deket aku. aku sesi 1 di sesi 1 kebanyakan cowok gitu, aku cuma takut gabisa belajar fokus sama takut ga nyaman 🥺 awalnya aku mau coba tanya ke guru kelas boleh ga aku di sesi 2, eh ga bolehhh jadi nya aku bm 😭😭😩",aku ptm bagi sesi aku se sesi sama temen deket aku aku sesi sesi kebanyakan cowok aku cuma takut gabisa belajar fokus sama takut nyaman awalnya aku mau coba tanya guru kelas boleh aku sesi eh boleh jadi aku badmood
Fri Feb 04 01:35:38 +0000 2022,"PTM tetap berjalan dengan memerhatikan dinamika penyebaran covid-19 varian omicron serta mencermati masukan dari berbagai pihak
#BersatuDukungPemulihanRI https://t.co/5DZJ6kBMJk",ptm tetap berjalan memerhatikan dinamika penyebaran covid varian omicron serta mencermati masukan dari berbagai pihak
Fri Feb 04 01:35:26 +0000 2022,@bIuebbIe iyaaa💔padahal pgn bgt ptm tapi malah ga jadi gara2 kasus nya naik lagii😔,iyaa pengen banget ptm malah jadi gegara kasus naik lagi
Fri Feb 04 01:35:14 +0000 2022,@cloupssy @kqonto murid ptm koncol,murid ptm kontol
Fri Feb 04 01:35:03 +0000 2022,materi yg di sampaikan tuh gampang ngerti klo ptm,materi sampaikan gampang ngerti kalau ptm
Fri Feb 04 01:34:41 +0000 2022,JGN PJJ PLS GUE SUKA PTM SOALNYA ADA WIFI GRATIS. UANG SAKU JG GA DI POTONG 😿,jangan pjj pls gue suka ptm soalnya ada wifi gratis uang saku potong
Fri Feb 04 01:34:28 +0000 2022,"@watashiure cape tugas ga sih, kalo ptm cape fisik 😔",cape tugas kalau ptm cape fisik
Fri Feb 04 01:33:56 +0000 2022,tbh enak ptm dari pada pjj,to be honest enak ptm dari pjj
Fri Feb 04 01:33:53 +0000 2022,"Njir, bener bener dah 😂 https://t.co/r3Ya8NwvsK",njir bener bener dah
Fri Feb 04 01:33:50 +0000 2022,@plvtornn semangat ptm nyaaa,semangat ptm
Thu Feb 03 14:06:54 +0000 2022," @ftrrii1 @Moonboy020290 Yg kocak, pas PSBB diumumin pemerintah pada ngamuk, nah org yg sm lewat di teel gw, ngamuk lg ke pemerintah krn ga setuju pakgub mo berhentiin PTM ",kocak psbb diumumin pemerintah ngamuk sama lewat teel gue ngamuk lagi pemerintah karena setuju gub mau berhentiin ptm
Fri Feb 04 01:33:34 +0000 2022,"@subschfess engga, pas pjj ga pengen ptm",engga pjj ga pengen ptm
Fri Feb 04 01:33:31 +0000 2022,"@pacarnyaminhi aaa gitu, yaampun pdhl kmrn udh enak2 ya ptm mau 100% skrg malah ada bdr lagi:(",aaa yaampun kemarin sudah enak ptm mau sekarqng malah ada belajar dari rumah lagi
Fri Feb 04 01:33:30 +0000 2022,"@ClarissaLyi @orgcakepni @schfess bnr bangettt sekolah gue termasuk ketat bgt, sakit ringan sebatas batuk aja bnr2 gblh masuk. kmrn udh bersyukur bgt nilaiku bnyk naik ilmu nambah krna ptm, tbh ak males bgt dirumah mknya enak sekolah aja :(",benar bangett sekolah gue termasuk ketat banget sakit ringan sebatas batuk aja benar gaboleh masuk kemarin udah bersyukur banget nilaiku ilmu nambah karna ptm to be honest aku males banget rumah enak sekolah aja
Fri Feb 04 01:32:41 +0000 2022,"masalahnya upraknya gadir, klo ttp ptm tugasnya juga seabrek, GAPAPA KOK GAPAPA ALIAS EMOSIII, klo mau ptm kls 10 11 aja dluuu yg kls 12 pjj seminggu buat uprakk",masalahnya ujian prakteknya gadir kalau tetap ptm tugasnya seabrek alias emosi kalau mau ptm kelas aja kelas pjj buat ujian praktek
Fri Feb 04 01:32:30 +0000 2022,@GATRA_com Ya ngapain kirim surat ke pusat ... tinggal kepala daerahnya pak @IdrisAShomad buat keputusan diberhentikan sementara PTM atau bikin kebijakan PTM 50% misalnya ... kan harusnya kepala daerah bisa mikir bukan lempar tangan ke pusat,ngapain kirim surat pusat tinggal kepala daerahnya buat keputusan diberhentikan sementara ptm kebijakan ptm misalnya kepala daerah mikir bukan lempar tangan pusat
Fri Feb 04 01:32:29 +0000 2022,@convomfs lebih ngerti pas ptm but pjj pas ulangan aja wkwkwk,lebih ngerti ptm pjj ulangan aja wkwk
Fri Feb 04 01:32:14 +0000 2022,"Gak apa-apa, deh. Semoga virusnya cepat berkurang dan bisa balik PTM lagi.",gak deh semoga virusnya cepat berkurang balik ptm lagi
Fri Feb 04 01:32:13 +0000 2022,"@convomfs ptm kalo materi ulangan, pts pjj",ptm kalau materi ulangan pts pjj
Fri Feb 04 01:32:11 +0000 2022,"@convomfs pengennya, PTM. tapi uprak nanti daring aja gapapa HAHAHAHA",pengennya ptm ujian praktek nanti daring aja hahaha
Fri Feb 04 01:32:08 +0000 2022,"ini sekolah udh gilaa apaa gimana sihh, uprak daring bikin vidio tpi ttp ptm tuuu gimana yaaaa, uprak sambil belajar gtuu? plsss laaa trs kapan waktunya buat bikin vidio uprakkkkkkk absidndjdjufbc",sekolah sudah gila ujian praktek daring vidio tetap ptm yaa ujian praktek sambil belajar pls waktunya buat vidio
Fri Feb 04 01:31:56 +0000 2022,"Walaupun aku pusing karena sekolah (PTM), tapi kalau gak ketemu teman rasanya ada yang kurang.. u___u",walaupun aku pusing karena sekolah ptm kalau gak ketemu teman rasanya ada kurang
Fri Feb 04 01:31:49 +0000 2022,@jev_anna Ptm blm punya temen jadi daring aja deh heheh,anna ptm belum punya temen jadi daring aja deh hehe
Fri Feb 04 01:31:47 +0000 2022,sriusan ini memding ptm aja anjig,serius mending ptm aja anjing
Fri Feb 04 01:31:41 +0000 2022,@jev_anna Ptm lebh enak si,ptm lebih enak
Fri Feb 04 01:31:36 +0000 2022,Kok sekolah gue ga pjj lagi si plis males banget ptm,sekolah gue pjj lagi plis males banget ptm
Fri Feb 04 01:31:31 +0000 2022,"@convomfs harusnya masih ptm buat hari ini, tapi dipulangin soalnya anak kelas sebelah ada yang positif, jadi pjj deh",ptm buat dipulangin soalnya anak kelas sebelah ada positif jadi pjj deh
Fri Feb 04 01:30:58 +0000 2022,"@convomfs yaallah ptm aja baru mulai tgl 14, masa mo ganti daring lagi😭 gw belum ngerasain woee",yaallah ptm aja mulai tanggal mau ganti daring lagi gue belum ngerasain woe
Fri Feb 04 01:30:54 +0000 2022,@dalgmcnuggets yahh ak ptm 😭,yahhh aku ptm
Fri Feb 04 01:30:52 +0000 2022,gue mending pjj sih daripada PTM persesi 😭✨,gue mending pjj ptm sesi
Fri Feb 04 01:30:42 +0000 2022,"AKU SEKARANG TIM PTM, KALO PJJ GA SESESI SM AYANG https://t.co/VoZAeeCnuw",aku sekarang tim ptm kalau pjj sesesi sama sayang
Thu Feb 03 14:03:17 +0000 2022,Tapi kalau tetap PTM virusnya bertambah lagi.,kalau tetap ptm virusnya bertambah lagi
Fri Feb 04 01:30:27 +0000 2022,@convomfs tim setengah setengah sih. kalo ptm terus agak jskskzjjss gitu,tim setengah setengah kalau ptm agak jskskzjjss
Fri Feb 04 01:30:23 +0000 2022,@convomfs ptm dihati,ptm dihati
Fri Feb 04 01:29:45 +0000 2022,Yahhh sedih sekolah gue besok udah mulai ptm 50% :(,yahhh sedih sekolah gue besok sudah ptm
Fri Feb 04 01:29:43 +0000 2022,@convomfs tetep ptm,tetap ptm
Fri Feb 04 01:29:42 +0000 2022,@ALDRLDXVR Semangat ptm,semangat ptm
Fri Feb 04 01:29:35 +0000 2022,"gurunya ga niat ngajar?2x pertemuan ga masuk,,udah ditelfon walas gua anjr mana ga bilang,mksdnya aja gtu pdhal klo ptm masuk muluuu",gurunya niat ngajar pertemuan masuk sudah ditelfon walas gua anjir aja kalau ptm masuk mulu
Fri Feb 04 01:29:26 +0000 2022,"emang kudu diberentiin dulu PTM selama 3-4 minggu. buat apaan? yaa kalo kasus meledak di usia usia sekolah tu, perlu fasilitas khusus kalo ada case terburuk sampe perlu rs. udah gitu pasti persiapannya dikit dan ga banyak yang punya tu fasilitas. tapi kita ikutin aja lord luhut🙏🏻",emang kudu diberentiin ptm selama buat yaa kalau kasus meledak usia usia sekolah perlu fasilitas khusus kalau ada case terburuk sampsai perlu rs sudah pasti persiapannya dikit banyak punya fasilitas ikutin aja lord luhut
Fri Feb 04 01:29:13 +0000 2022,@schfess Awalnya pas masih PJJ ga akrab samsek dan kek gamau kenal sama temen2 sekelas. Eh pas udah PTM lama2 jadi asik,awalnya pjj akrab sama sekali kayak gamau kenal sama temen sekelas eh sudah ptm lama jadi asik
Fri Feb 04 01:28:54 +0000 2022,"@sssashaaa01 samaa, padahal udh nyaman ptm",sama sudah nyaman ptm
Fri Feb 04 01:28:53 +0000 2022,@subschfess Ngga. Aku ttp pengen pjj. Ptm ngeri sama sirkel nya. Gue yg anak bawang cuma bisa diem@pokokan,aku tetap pengen pjj ptm ngeri sama sirkel gue anak bawang cuma diem
Fri Feb 04 01:28:31 +0000 2022,Beruntung we can say good bye to each other... Walaupun capek ptm tapi tep aja bakal kangen. Tapi seru juga ptm:( bitj daring gua ga ngerti apa apa lagi,beruntung say good bye walaupun capek ptm tetap aja bakal kangen seru ptm bitj daring gua ngerti lagi
Fri Feb 04 01:28:30 +0000 2022,"@subschfess kalo ptm pengen pjj, kalo pjj pengen duit sih aku mah",kalau ptm pengen pjj kalau pjj pengen duit aku mah
Fri Feb 04 01:28:26 +0000 2022,@jev_anna ptm lebih enak tp skrng daring lagi,anna ptm lebih enak sekarang daring lagi
Fri Feb 04 01:28:25 +0000 2022,@honeytoodle enakan ptm yh?,enakan ptm
Fri Feb 04 01:27:58 +0000 2022,@detikcom Sibuk..minta izin PTM malah safari.... promo hanya ingin dengar suara calon presiden.. aseeex,sibuk minta izin ptm malah safari promo dengar suara calon presiden asik
Fri Feb 04 01:27:55 +0000 2022,when yang lain PTM tapi gua sakit di rumah 👍 https://t.co/yfVLQf6wPz,lain ptm gua sakit rumah
Fri Feb 04 01:27:20 +0000 2022,ok sekolah gw balik ke PTM terbatas lagi,ok sekolah gue balik ptm terbatas lagi
Fri Feb 04 01:27:19 +0000 2022,"Pantesan kemarin usulan PTM anak sekolah ditolak, rupanya krn udah kadung punya rencana ini🤔 https://t.co/hHtZqxKn1g",pantesan kemarin usulan ptm anak sekolah ditolak rupanya karena sudah kadung punya rencana
Fri Feb 04 01:27:17 +0000 2022,"@henderrryy GW JG AD UL ANJ gamau ptm dl, gile ajaa covidnya lg drastis naik😭",gue ada anjing gamau ptm gila aja covid lagi drastis naik
Fri Feb 04 01:27:02 +0000 2022,Btw di balam udahh pada daringg karna siswanya banyak yang kena Semoga lambarr tetep ptm,by the way balam udahh daringg karena siswanya banyak kena semoga lambarr tetap ptm
Fri Feb 04 01:26:58 +0000 2022,RT @iloyojiel: anjg ptm 50% lagi,anjing ptm lagi
Fri Feb 04 01:26:20 +0000 2022,"@subschfess Aku juga gitu nder tapi mencoba berpikir lebih jernih, kalo PJJ kebanyakan main lah males lah offcam lah udah gitu ga 100% merhatiin tapi kalo PTM itu asik sih walaupun sepi kelasnya, rasanya kaya bimbel terus jg lebih fokus ditambah pasti ada catatan mapel gt kalo PTM",aku nder mencoba berpikir lebih jernih kalau pjj kebanyakan main males offcam sudah merhatiin kalau ptm asik walaupun sepi kelasnya rasanya kaya bimbingan belajar lebih fokus ditambah pasti ada catatan mata pelajaran kalau ptm
