id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author
1.49E+18,Fri Feb 04 01:42:01 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@elisedya1 @StopPlandemit @TKantau @Moonboy020290 biar geger emang, kalau PTM yg ditiadakan kan lagsung jadi headline di media 🤣",demi apaa anjng ptm lagi,in,0,0,asphyxeia
1.49E+18,Fri Feb 04 01:41:39 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@yesogyu hiks disini baru aja pjj, mengsedih padahal uda asik ptm T ___ T",huhu syukurlah sklhku gada kabupaten daring lagi pengen ptm sampai ujian kalau,in,0,0,zevyrst
1.49E+18,Fri Feb 04 01:41:34 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ptm day 24, pusing kepala https://t.co/j757WBZ1Fh",daring huhu hbs ptm sekolah positif,in,0,0,goldsahi_
1.49E+18,Fri Feb 04 01:41:29 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",demi apaa anjg ptm lagi,pjj aja pls nanggung sekolah bentar lagi lulus gabisa hihi kerjaannya uji nyali kalau bersosialisasi aja gaperlu tatap muka ptm tuh udah uji nyali cape stress kena kopit,in,0,0,eunayeaa
1.49E+18,Thu Feb 03 06:49:32 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HALCGSWA @schfess huhu syukurlah, sklhku jg gada yg + tapi 1 kabupaten pada daring lagi, pdhl pengen PTM sampe ujian kalo bisa:(",ptm banget sih untuk paham materi ptm efektif warga sekolah menjaga prokes jangan seenaknya sendiri kalau memang keadaan memburuk lagi,in,1,0,aiseeyouna
1.49E+18,Fri Feb 04 01:41:16 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@jev_anna daring huhu hbs ptm di skolah byk yg positif,skb menteri ptm antisipasi ancaman omicron,in,0,0,indonebang
1.49E+18,Thu Feb 03 06:30:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@subschfess pjj aja pls soalnya jg nanggung ke sekolah bentar lg lulus, gabisa haha hihi jg tiap hari kerjaannya uji nyali, kalo bersosialisasi kan bisa lewat mana aja gaperlu tatap muka langsung,, ptm tuh udh uji nyali, cape, stress, kena kopit pula",memangnya pjj belajar kalau aku sih pjj sampai cvid turun lagi kalau ptm full takutnya kena cvid bumi bener normal virus,in,1,0,SEORYOUN9
1.49E+18,Fri Feb 04 01:40:44 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@schfess Tapi ptm itu membantu bgt ga sih utk lebih paham materi? Ptm efektif kok selama sesama warga sekolah itu saling mengingatkan dan saling menjaga prokes.. jangan seenaknya sendiri kalau memang ga mau keadaan jd memburuk lagi..,pls daring lagi gasi jujur gua rada capek kalau ptm demi allah,in,0,0,monylonyyy_
1.49E+18,Fri Feb 04 01:40:38 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SKB 4 Menteri tentang PTM Bisa antisipasi ancaman omicron
https://t.co/tCghbNjkTC
#evaluasiptm #jawabarat #infojabar #infobogor #omicron #covid_19 #covid19indonesia https://t.co/Aq2JsvWwOj",ptm pjj kalau ulangan aja wokwok,in,0,0,fixitflip
1.49E+18,Fri Feb 04 01:40:18 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@giftsswing Emangnya PJJ gak belajar juga? Kalo aku sih, lebih baik PJJ dulu ya setidaknya sampe cvid turun lagi. Kalo PTM full nanti takutnya makin banyak yg kena cvid, makin lama pula bumi bisa bener² normal tanpa virus ini",lagi meet kaaaaalagi ngerjain tugas kaaaaalagi diem kaaaatrs ada kerjaannya main hp aja gamau bantu bantuya allah gue udah ngerjain ngerjain tugas harus ada hp laptop allah ptm lagi ajaa gakuat,in,0,0,itzfasya_
1.49E+18,Fri Feb 04 01:40:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pls ini bisa daring lagi gasi? Jujur gua rada capek kalo ptm demi allah,baca postingan warganet muak pembatasan pembatasan muak test pcr dan lain-lain muak corona udah nganggap bodo covid giliran pusat setuju usulan gub dki peniadaan ptm bahkan ngoceh ngoceh salahin luhut salahin rezim,in,0,259,EkoTamba
1.49E+18,Fri Feb 04 01:40:06 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomfs ptm, pjj kalo ulangan aja wokwok",pjj yaw aku ptm sksksk sesi siang lagi anjrt,in,0,0,dsykyngs
1.49E+18,Fri Feb 04 01:40:00 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lagi meet : kaaaaa
lagi ngerjain tugas : kaaaaa
lagi diem : kaaaa
trs ntar ada yg tiba tiba : kerjaannya main hp aja, gamau bantu bantu

YA ALLAH GUE UDH NGERJAIN SEMUANYA DULU, TRS NGERJAIN TUGAS YG SEMUANYA HARUS ADA DI HP SAMA LAPTOP, YA ALLAH MAU PTM LAGI AJAA GAKUAT",solo ptm kemarin udah ada positif covid masi ptmnya gatau ampe si tidak ada uang hilal pjj,in,0,0,firesunbabe
1.49E+18,Fri Feb 04 01:39:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Baca postingan warganet yg sudah muak dengan pembatasan pembatasan, muak dgn test PCR dll dan muak dgn corona, udah nganggap bodo amat sama covid. Tp giliran Pusat ga setuju usulan Gub DKI soal peniadaan PTM malah ngoceh ngoceh salahin Luhut, salahin rezim. 🤣",harusnya skrng ptm aja ehh bahkan daring,in,0,0,bernamanindy
1.49E+18,Fri Feb 04 01:39:42 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","banyak yang pjj yaw, ak ptm sksksk mana sesi siang lagi anjrt",jangan berhentiin ptm,in,0,0,marvipcrn
1.49E+18,Fri Feb 04 01:39:21 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@schfess solo, ptm 50%, kemaren udh ada yang positif covid tp masi lanjut ptmnya gatau ampe kapan si. gaada hilal bakal pjj juga","ptm sesi sesi gua diliburin ada rapat gua bangun on the way, sedang di jalan les numpang belajar jam ada jadwal sampai jam sih",in,0,0,gravitybonq
1.49E+18,Thu Feb 03 06:36:21 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Harusnya skrng ptm aja 
Ehh malah daring",kalau seperti gini mending besok ptm,in,0,0,mingyuhosyv
1.49E+18,Fri Feb 04 01:39:10 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jangan berhentiin ptm bs 😢😢,ptm pjj tugas gapernah dijelasin,in,0,0,oiyabenerya
1.49E+18,Thu Feb 03 06:40:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@schfess ptm sesi 2 (sesi gua) diliburin krn ada rapat, gua baru bangun, otw tempat les krn mau numpang belajar di sana, sekalian jam 4 ada jadwal sampe jam 7 sih. https://t.co/OdLQoy5fQB",plis ptm jangan hold dongg kalau hold namanya situasi emang bener kayaknya jangan nyaman suasana bangsat,in,0,0,urloverrdapp
1.49E+18,Fri Feb 04 01:38:52 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kalo kek gini mending besok ptm,iyaa alhamdulillah sekolahku belum ada semoga aja ptm full bertahan sampai ujian,in,0,0,HALCGSWA
1.49E+18,Fri Feb 04 01:38:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomfs ptm, pjj tugas terus gapernah dijelasin",baikk jugaaa btw sekolahmu udah ptm gaaa pjj lagi,in,0,0,myprincegyuu
1.49E+18,Fri Feb 04 01:38:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","plis ptm jangan di hold dongg.
ya kalopun di hold ya gimana ya.
namanya juga situasi.

emang bener kayaknya.
""jangan terlalu nyaman sama suasana maupun seseorang.""
bangsat.",kabupaten semarang roman roman mungdep pjj lagi anjrit ptm itupun doang,in,0,0,aureliaurita_
1.49E+18,Thu Feb 03 06:42:10 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@zevyrst @schfess iyaa, alhamdulillah sekolahku belum ada yang +

semoga aja ptm full ini bisa bertahan sampe ujian nanti :(((",tenang saja anak sekolah ptm tertular covid paling orang tua murid menangis sedih didepan pintu i c didepan batu nisan anak dicintainya paling pemerintah bilang prokes dijalankan sungguh sungguh sesederhana saja,in,0,0,HermansesM
1.49E+18,Fri Feb 04 01:38:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@yesogyu baikk jugaaa, btw sekolahmu udah PTM gaaa? atau PJJ lagi?",aslinya udah ptm kak lingkungan kena covid pjj lagi stay safe yaa kakk,in,0,0,studieshv
1.49E+18,Fri Feb 04 01:37:56 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@schfess KAB Semarang, tapi roman roman nya mungdep pjj lagi anjrit pdhl baru ptm 1 bulan itupun 50% doang",sebenernya pengen ptm kondisinya banget aku pilih pjj,in,0,0,mworrklee
1.49E+18,Thu Feb 03 06:43:35 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@CNNIndonesia Tenang saja anak sekolah masih ptm 100%.tertular covid juga tdk masalah, paling ortu murid yg menangis sedih didepan pintu i.c.u/didepan batu nisan anak yg dicintainya. paling pemerintah hanya bilang ""Ini semua krn prokes tdk dijalankan dgn sungguh sungguh"". Sesederhana itu saja.",barusan dilaporin anak saya sepulang saya jemput sekolah kalau temennya udah masuk pasca vaksin om gurunya demam turun loh untung anak saya saya ikutin vaksin alhamdulillah sehat walau ptm anakq sungguh lincah sehat,in,2,0,sasaranbina
1.49E+18,Fri Feb 04 01:37:40 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mogareyreno aslinya udah ptm kak, tapi lingkungan sini banyak yg kena covid jdi pjj lagi. stay safe yaa kakk",sih emang pengen ptm,in,3,1,jeoniede
1.49E+18,Fri Feb 04 01:37:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomfs sebenernya lebih pengen tetep ptm cuma kondisinya ga memungkinkan banget jd aku pilih pjj,kedepan belum ada ketentuan untuk ptm full aku dom jakbar,in,0,0,JustinSgull7
1.49E+18,Fri Feb 04 01:37:34 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@GratisTerbaik @aimtal Barusan dilaporin anak saya sepulang saya jemput sekolah, kalo temennya  udah gak masuk pasca vaksin om. Kata gurunya demam gak turun2. Nah loh. Untung anak saya gak saya ikutin vaksin. Alhamdulillah, sangat sehat walaupun PTM 100.  Anakq Sungguh lincah dan sehat. 💪💪",sing kudune ptm ki mahasiswa nggilani tenan sarjana ilmune ngawang awang,in,2,0,honcuk
1.49E+18,Fri Feb 04 01:37:24 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@subschfess engga sih, soalnya emang pengen ptm terus hehe",uda ptm lagi huf,in,0,0,flourabile
1.49E+18,Fri Feb 04 01:37:04 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@schfess buat sebulan kedepan belum ada ketentuan, tapi untuk 2 minggu ini ptm 100% full. aku dom jakbar",masii ptm bau nyaa si pjj,in,0,0,candychl0e
1.49E+18,Fri Feb 04 01:37:03 +0000 2022,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",sing kudune ptm ki mahasiswa. nggilani tenan sarjana ilmune ngawang awang.,ptm diberlakukan siswa dibagi shift dalam pelaksanaan ptm,in,0,0,kumparan
1.49E+18,Fri Feb 04 01:36:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",uda ga ptm lagi huf,ptm gabut,in,0,0,firaspberryy
1.49E+18,Fri Feb 04 01:36:27 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@convomfs masii ptm, tpi bau""nyaa si mau pjj",gaaa aku maunya ptm lalu,in,1,0,nesanjayyyy
1.49E+18,Thu Feb 03 06:43:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PTM diberlakukan 50 persen. Artinya siswa dibagi dua shift dalam pelaksanaan PTM. #publisherstory https://t.co/g8Ne20FMbE,barusan wa adek smp udah bahagia bulanan ptm ketemu temen sekolah meskipun durasi sekolah jam an ehh harus daring lagi sekolah gitu ada positif murid,in,0,0,onlyross_
1.49E+18,Fri Feb 04 01:36:20 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PTM TP GABUT,ok ptm ptm encok gue daring,in,0,0,rctebie
1.49E+18,Fri Feb 04 01:36:18 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@subschfess gaaa, ak maunya ptm trus😔😔",aku ptm sesi aku sesi temen deket aku aku sesi sesi kebanyakan cowok gitu aku takut gabisa belajar fokus takut nyaman aku coba guru kelas boleh aku sesi eh bolehhh aku bm,in,0,0,bbuniestys
1.49E+18,Fri Feb 04 01:36:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","barusan di wa adek yg masih SMP.
udah pada happy 2 bulanan ini PTM 100%, ketemu temen sekolah tiap hari meskipun durasi sekolah cuma 2 jam an.
ehh sekarang harus daring lagi 🥲
di sekolah mana gitu ada yg positif 39 murid. https://t.co/2owjFeO0fO",ptm berjalan memerhatikan dinamika penyebaran covid varian omicron mencermati masukan dari berbagai,in,0,0,NoviRoose
1.49E+18,Fri Feb 04 01:35:58 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ok gapapa ptm 50 50 asal ptm, encok gue daring",iyaaa pengen banget ptm bahkan gara kasus lagii,in,0,0,daegaldrfts
1.49E+18,Fri Feb 04 01:35:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@useraksel aku ptm 50%, di bagi sesi dan aku ga se sesi sama temen deket aku. aku sesi 1 di sesi 1 kebanyakan cowok gitu, aku cuma takut gabisa belajar fokus sama takut ga nyaman 🥺 awalnya aku mau coba tanya ke guru kelas boleh ga aku di sesi 2, eh ga bolehhh jadi nya aku bm 😭😭😩",murid ptm koncol,in,1,0,warkoepmngoji
1.49E+18,Fri Feb 04 01:35:38 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PTM tetap berjalan dengan memerhatikan dinamika penyebaran covid-19 varian omicron serta mencermati masukan dari berbagai pihak
#BersatuDukungPemulihanRI https://t.co/5DZJ6kBMJk",materi tuh gampang ngerti kalau ptm,in,0,0,jsrjdy21
1.49E+18,Fri Feb 04 01:35:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@bIuebbIe iyaaa💔padahal pgn bgt ptm tapi malah ga jadi gara2 kasus nya naik lagii😔,jangan pjj pls gue suka ptm ada wifi gratis uang saku potong,in,0,0,kaeizo
1.49E+18,Fri Feb 04 01:35:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@cloupssy @kqonto murid ptm koncol,cape tugas sih kalau ptm cape fisik,in,0,0,LLEEJEN0
1.49E+18,Fri Feb 04 01:35:03 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",materi yg di sampaikan tuh gampang ngerti klo ptm,tbh enak ptm dari pjj,in,0,0,jsrjdy21
1.49E+18,Fri Feb 04 01:34:41 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JGN PJJ PLS GUE SUKA PTM SOALNYA ADA WIFI GRATIS. UANG SAKU JG GA DI POTONG 😿,njir bener bener deh,in,0,0,ari_ptm
1.49E+18,Fri Feb 04 01:34:28 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@watashiure cape tugas ga sih, kalo ptm cape fisik 😔",semangat ptm nyaaa,in,0,0,ranielstudyacc
1.49E+18,Fri Feb 04 01:33:56 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tbh enak ptm dari pada pjj,kocak pas psbb diumumin pemerintah mengamuk teel gue mengamuk lagi pemerintah setuju pakgub berhentiin ptm,in,0,0,KareemAKh1
1.49E+18,Fri Feb 04 01:33:53 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Njir, bener bener dah 😂 https://t.co/r3Ya8NwvsK",pas pjj pengen ptm,in,0,0,ngdiisska
1.49E+18,Fri Feb 04 01:33:50 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@plvtornn semangat ptm nyaaa,aaa gitu yaampun kemarin udah enak ptm skarang bahkan ada belajar dari rumah lagi,in,0,0,youngtaelvity
1.49E+18,Thu Feb 03 14:06:54 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"," @ftrrii1 @Moonboy020290 Yg kocak, pas PSBB diumumin pemerintah pada ngamuk, nah org yg sm lewat di teel gw, ngamuk lg ke pemerintah krn ga setuju pakgub mo berhentiin PTM ",bnr bangettt sekolah gue termasuk ketat banget sakit ringan sebatas batuk aja bnr gblh masuk kemarin udah bersyukur banget nilaiku ilmu nambah karna ptm tbh aku males banget dirumah mknya enak sekolah aja,in,5,0,pincridible
1.49E+18,Fri Feb 04 01:33:34 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@subschfess engga, pas pjj ga pengen ptm",masalahnya upraknya gadir kalau ttap ptm tugasnya seabrek alias emosiii kalau ptm kls aja dluuu kls pjj uprakk,in,0,0,redramyun
1.49E+18,Fri Feb 04 01:33:31 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@pacarnyaminhi aaa gitu, yaampun pdhl kmrn udh enak2 ya ptm mau 100% skrg malah ada bdr lagi:(",sedang apa kirim surat pusat tinggal kepala daerahnya keputusan diberhentikan sementara ptm bikin kebijakan ptm harusnya kepala daerah mikir bukan lempar tangan pusat,in,0,0,Nurulhexa
1.49E+18,Fri Feb 04 01:33:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ClarissaLyi @orgcakepni @schfess bnr bangettt sekolah gue termasuk ketat bgt, sakit ringan sebatas batuk aja bnr2 gblh masuk. kmrn udh bersyukur bgt nilaiku bnyk naik ilmu nambah krna ptm, tbh ak males bgt dirumah mknya enak sekolah aja :(",ngerti pas ptm but pjj pas ulangan aja wkwkwk,in,1,0,iHaikkyuu
1.49E+18,Fri Feb 04 01:32:41 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","masalahnya upraknya gadir, klo ttp ptm tugasnya juga seabrek, GAPAPA KOK GAPAPA ALIAS EMOSIII, klo mau ptm kls 10 11 aja dluuu yg kls 12 pjj seminggu buat uprakk",deh semoga virusnya cepat berkurang ptm lagi,in,0,0,Mtaverick
1.49E+18,Fri Feb 04 01:32:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@GATRA_com Ya ngapain kirim surat ke pusat ... tinggal kepala daerahnya pak @IdrisAShomad buat keputusan diberhentikan sementara PTM atau bikin kebijakan PTM 50% misalnya ... kan harusnya kepala daerah bisa mikir bukan lempar tangan ke pusat,ptm kalau materi ulangan pts pjj,in,0,0,melodykfo
1.49E+18,Fri Feb 04 01:32:29 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomfs lebih ngerti pas ptm but pjj pas ulangan aja wkwkwk,pengennya ptm uprak daring aja hahahaha,in,0,0,sceins
1.49E+18,Fri Feb 04 01:32:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gak apa-apa, deh. Semoga virusnya cepat berkurang dan bisa balik PTM lagi.",sekolah udah gilaa apaa sihh uprak daring bikin vidio ttap ptm tuuu yaaaa uprak belajar gtuu plsss laaa bikin vidio uprakkkkkkk absidndjdjufbc,in,0,0,redramyun
